"","reef.date","date","reef","ColumnID","sp.gen","tl"
"1433","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1434","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1435","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1436","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1437","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1438","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1439","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1440","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1441","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1442","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1443","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1444","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1445","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1446","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1447","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1448","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1449","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1450","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1451","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1452","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1453","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1454","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1455","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1456","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",10
"1457","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1458","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1459","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1460","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1461","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1462","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1463","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1464","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1465","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1466","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",10
"1467","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1468","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1469","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1470","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1471","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1472","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1473","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon aurolineatum",12
"1474","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1475","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1476","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1477","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1478","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1479","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1480","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1481","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1482","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1483","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1484","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1485","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1486","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1487","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1488","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1489","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1490","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1491","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1492","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1493","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1494","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1495","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1496","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1497","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1498","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1499","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1500","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1501","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1502","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1503","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1504","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1505","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1506","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1507","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1508","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1509","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1510","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1511","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1512","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1513","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1514","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1515","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1516","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1517","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1518","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1519","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1520","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1521","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1522","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1523","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1524","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1525","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1526","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1527","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1528","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1529","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1530","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1531","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1532","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1533","H1_6/15/18","6/15/18","H1","HaemulidaeHaemulonsp","Haemulon sp.",7
"1534","H1_6/15/18","6/15/18","H1","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",18
"1535","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",12
"1536","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",12
"1537","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",12
"1538","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",12
"1539","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1540","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1541","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1542","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1543","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1544","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1545","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1546","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1547","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1548","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Myripristis jacobus",16
"1549","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1550","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1551","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1552","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1553","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1554","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1555","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1556","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1557","H1_6/15/18","6/15/18","H1","Holocentridaespsp","Sargocentron coruscum",10
"1558","H1_6/15/18","6/15/18","H1","Labridaespsp","Thalassoma bifasciatum",8
"1559","H1_6/15/18","6/15/18","H1","Labridaespsp","Thalassoma bifasciatum",8
"1560","H1_6/15/18","6/15/18","H1","PomacanthidaeHolacanthussp","Holacanthus tricolor",10
"1561","H1_6/15/18","6/15/18","H1","Pomacanthidaespsp","Pomacanthus paru",10
"1562","H1_6/15/18","6/15/18","H1","PomacentridaeStegastessp","Stegastes leucostictus",6
"1563","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma aurofrenatum",8
"1564","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma aurofrenatum",8
"1565","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma viride",4
"1566","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma viride",9
"1567","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma viride",9
"1568","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma viride",9
"1569","H1_6/15/18","6/15/18","H1","ScaridaeSparisomasp","Sparisoma viride",9
"1570","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",8
"1571","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",8
"1572","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",8
"1573","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",8
"1574","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1575","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1576","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1577","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1578","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1579","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",4
"1580","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",7
"1581","H1_6/15/18","6/15/18","H1","Scaridaespsp","Nicholsina usta",7
"1582","H1_6/15/18","6/15/18","H1","Serranidaespsp","Hypoplectrus nigricans",10
"1583","H1_6/15/18","6/15/18","H1","Syngnathidaespsp","Aulostomus maculatus",30
"1584","H1_6/15/18","6/15/18","H1","TetraodontidaeCanthigasterrostrata","Canthigaster rostrata",7
"1585","H1_6/15/18","6/15/18","H1","TetraodontidaeCanthigasterrostrata","Canthigaster rostrata",3
"1586","H6_6/17/18","6/17/18","H6","AcanthuridaeAcanthuruscoeruleus","Acanthurus coeruleus",4
"1587","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",11
"1588","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",8
"1589","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",8
"1590","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",8
"1591","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",8
"1592","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonflavolineatum","Haemulon flavolineatum",8
"1593","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1594","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1595","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1596","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1597","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1598","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1599","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1600","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1601","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1602","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",8
"1603","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1604","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1605","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1606","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1607","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1608","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1609","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1610","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1611","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1612","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1613","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1614","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1615","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1616","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1617","H6_6/17/18","6/17/18","H6","HaemulidaeHaemulonsp","Haemulon aurolineatum",11
"1618","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",15
"1619","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",15
"1620","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1621","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1622","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1623","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1624","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1625","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1626","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1627","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1628","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1629","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1630","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1631","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1632","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1633","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1634","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1635","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1636","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1637","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1638","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1639","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1640","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1641","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1642","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1643","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1644","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",10
"1645","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1646","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1647","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1648","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1649","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1650","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1651","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1652","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1653","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1654","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",8
"1655","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1656","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1657","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1658","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1659","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1660","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1661","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1662","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1663","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1664","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1665","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1666","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1667","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1668","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1669","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1670","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1671","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1672","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1673","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1674","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1675","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1676","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1677","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1678","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1679","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1680","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1681","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1682","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1683","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1684","H6_6/17/18","6/17/18","H6","HolocentridaeHolocentrusadscensionis","Holocentrus adscensionis",12
"1685","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1686","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1687","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1688","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1689","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1690","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1691","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1692","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1693","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1694","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1695","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1696","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1697","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1698","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1699","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1700","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1701","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1702","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1703","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1704","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",10
"1705","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1706","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1707","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1708","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1709","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1710","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
"1711","H6_6/17/18","6/17/18","H6","Holocentridaespsp","Myripristis jacobus",12
